person,sensor,timestamp,date,x,y,z,label
E03,010-000-024-033,0.005791955124012205,27.05.2009 11:22:50:860,0.48738537097680007,0.36799761313898516,0.4976678844713622,0
E03,010-000-030-096,0.005882469163701831,27.05.2009 11:22:50:887,0.4351961932651723,0.2852789148063341,0.47456902412816265,0
E03,020-000-033-111,0.005972929293899032,27.05.2009 11:22:50:913,0.4556450729241661,0.32476508229308176,0.7580931653153593,0
E03,020-000-032-221,0.006063443333588214,27.05.2009 11:22:50:940,0.46618219853260884,0.34036870904762856,0.6738759402168604,0
E03,010-000-024-033,0.006153957373277841,27.05.2009 11:22:50:967,0.5098517191918188,0.3892790480668267,0.46367970108430206,0
E03,010-000-030-096,0.006244417503474153,27.05.2009 11:22:50:993,0.4708362007833247,0.3511826972771392,0.4587419800722868,0
E03,020-000-032-221,0.0064254455828542945,27.05.2009 11:22:51:047,0.45888787873566644,0.3337167529463011,0.6705239946598938,0
E03,010-000-024-033,0.006515932667797042,27.05.2009 11:22:51:077,0.5233049330500399,0.40381983258774595,0.4375705431278694,0
E03,010-000-030-096,0.0066064467074871125,27.05.2009 11:22:51:103,0.472291812432227,0.3462967128468813,0.4834634170167041,0
E03,020-000-033-111,0.006696960747177183,27.05.2009 11:22:51:130,0.46010799067235547,0.3412633037032073,0.7566837159324021,0
E03,020-000-032-221,0.0067874208773730516,27.05.2009 11:22:51:157,0.46272028969888085,0.3413568751734501,0.6683614079645729,0
E03,010-000-024-033,0.006877934917063122,27.05.2009 11:22:51:183,0.5168163033549813,0.3854105219548542,0.4918032008075282,0
E03,010-000-030-096,0.006968448956753193,27.05.2009 11:22:51:210,0.47145666234339106,0.3446433832359636,0.4597807593370455,0
E03,020-000-032-221,0.007149423126638688,27.05.2009 11:22:51:263,0.47016231484325005,0.34844917791282976,0.6625813291654455,0
E03,010-000-024-033,0.007239937166329202,27.05.2009 11:22:51:290,0.5148577998187129,0.36383733328552553,0.40810207417537686,0
E03,010-000-030-096,0.007330424251272394,27.05.2009 11:22:51:320,0.4160022459861612,0.3312358239834054,0.4870766695972128,0
E03,020-000-033-111,0.00742093829096202,27.05.2009 11:22:51:347,0.477712495077333,0.38286134189147236,0.7101609716388266,0
E03,020-000-032-221,0.007511452330651647,27.05.2009 11:22:51:373,0.4915821127878303,0.3884674236194126,0.6270878838201295,0
E03,010-000-024-033,0.007601966370341273,27.05.2009 11:22:51:400,0.5056836715882638,0.35622609438673797,0.4915559571489044,0
E03,010-000-030-096,0.00769242650053803,27.05.2009 11:22:51:427,0.4435270181076441,0.30548255475623964,0.4481858308098076,0
E03,020-000-032-221,0.007873454579917283,27.05.2009 11:22:51:480,0.47838331789949845,0.3599608343235603,0.6381418254045782,0
E03,010-000-024-033,0.007963914710113151,27.05.2009 11:22:51:507,0.5135334067355486,0.3711664851583846,0.5075169287877308,0
E03,010-000-030-096,0.008054428749803222,27.05.2009 11:22:51:533,0.48680126141898267,0.3909766226145166,0.4514659389143956,0
E03,020-000-033-111,0.00814491583474597,27.05.2009 11:22:51:563,0.4796436557816745,0.37888624827172324,0.7076242909706619,0
E03,010-000-024-033,0.00832594391412611,27.05.2009 11:22:51:617,0.4928381262682518,0.3316150454381811,0.47453682719546747,0
E03,010-000-030-096,0.008416404044322867,27.05.2009 11:22:51:643,0.49881553059339684,0.39738180002559714,0.4369729103578523,0
E03,020-000-032-221,0.00859743212370212,27.05.2009 11:22:51:697,0.5047136992655613,0.42695821144939294,0.6236812217120902,0
E03,010-000-024-033,0.008687946163391302,27.05.2009 11:22:51:723,0.5271555875831562,0.3944134174391616,0.5078494545928168,0
E03,010-000-030-096,0.008778406293588059,27.05.2009 11:22:51:750,0.6785319466868831,0.3847848430601976,0.6311134772557064,0
E03,020-000-033-111,0.00886892033327813,27.05.2009 11:22:51:777,0.501502335458484,0.42043726708823703,0.7428317150206766,0
E03,020-000-032-221,0.008959407418220877,27.05.2009 11:22:51:807,0.5045533810796837,0.41667069416060176,0.6310680733287747,0
E03,010-000-024-033,0.009049921457910948,27.05.2009 11:22:51:833,0.5219695487790829,0.37827306893676194,0.4886942137996158,0
E03,010-000-030-096,0.009140435497600574,27.05.2009 11:22:51:860,0.48316011514170126,0.3833181307073481,0.47319642147764646,0
E03,020-000-032-221,0.009321409667486957,27.05.2009 11:22:51:913,0.5218299516849457,0.44792152090115667,0.6114108169711179,0
E03,010-000-024-033,0.00941192370717614,27.05.2009 11:22:51:940,0.4830786271961401,0.4237397500553144,0.46005425580410936,0
E03,010-000-030-096,0.00950238383737334,27.05.2009 11:22:51:967,0.5069847309202947,0.41687889360234975,0.461913732864446,0
E03,020-000-033-111,0.009592897877062967,27.05.2009 11:22:51:993,0.5103852422582792,0.40792731056286646,0.7138875061053043,0
E03,010-000-024-033,0.009773899001695785,27.05.2009 11:22:52:050,0.5081441210490143,0.561468952198015,0.4681392969945623,0
E03,010-000-030-096,0.009864413041385411,27.05.2009 11:22:52:077,0.5505369972277657,0.4717818077443672,0.43407449041060203,0
E03,020-000-032-221,0.010045387211271795,27.05.2009 11:22:52:130,0.5457783084179098,0.4727244147273739,0.623743401387125,0
E03,010-000-024-033,0.010135901250961421,27.05.2009 11:22:52:157,0.4980482646029361,0.3320067664526522,0.47521598450066754,0
E03,010-000-030-096,0.010226415290651047,27.05.2009 11:22:52:183,0.5982641581082363,0.4586601613175506,0.5104481586402266,0
E03,020-000-033-111,0.010316929330341118,27.05.2009 11:22:52:210,0.5350118994247758,0.4203893423745453,0.7155312168278467,0
E03,020-000-032-221,0.010407389460536987,27.05.2009 11:22:52:237,0.5582464145472874,0.4720062449318876,0.6045075054540718,0
E03,010-000-024-033,0.010497903500227945,27.05.2009 11:22:52:263,0.5119923431061435,0.4644828534059122,0.4806907720360784,0
E03,010-000-030-096,0.010588417539918016,27.05.2009 11:22:52:293,0.5722421606422908,0.4945119650045622,0.4231000130246492,0
E03,020-000-032-221,0.010769418664549946,27.05.2009 11:22:52:347,0.574988200802244,0.4776653037656393,0.6323414281527792,0
E03,010-000-024-033,0.010859932704240016,27.05.2009 11:22:52:373,0.4627469117971818,0.36810467712460004,0.4826051317117645,0
E03,010-000-030-096,0.010950392834435885,27.05.2009 11:22:52:400,0.5405603771508972,0.4636706156623448,0.4363681799680897,0
E03,020-000-033-111,0.011040906874125955,27.05.2009 11:22:52:427,0.562357929607073,0.4318270819965164,0.7413168180782129,0
E03,020-000-032-221,0.011131420913816026,27.05.2009 11:22:52:453,0.5703800552284664,0.46239910671370954,0.6661972583113542,0
E03,010-000-024-033,0.011221881044012783,27.05.2009 11:22:52:480,0.5647227016790053,0.41966191472760217,0.4634209989905896,0
E03,010-000-030-096,0.011312395083701077,27.05.2009 11:22:52:507,0.5400082501477222,0.45487913212344533,0.4177404187424702,0
E03,020-000-032-221,0.011493396208335227,27.05.2009 11:22:52:563,0.5920123344550877,0.47270131390560066,0.6451947119924456,0
E03,010-000-024-033,0.011583910248024853,27.05.2009 11:22:52:590,0.5419165726052978,0.48443328965825083,0.42780539546090973,0
E03,010-000-030-096,0.011674397332968045,27.05.2009 11:22:52:617,0.5661156545483191,0.4755397945258565,0.4604089332812347,0
E03,020-000-033-111,0.011764884417911237,27.05.2009 11:22:52:643,0.5815571022048704,0.4386805496910632,0.7522338185015142,0
E03,020-000-032-221,0.011855398457600863,27.05.2009 11:22:52:670,0.5970886415646406,0.45983415617781487,0.641117384650451,0
E03,010-000-024-033,0.011945912497290934,27.05.2009 11:22:52:697,0.5571551787920527,0.4915475542408335,0.42918266093582097,0
E03,010-000-030-096,0.012036372627486802,27.05.2009 11:22:52:723,0.5658086220237502,0.4858353430737977,0.4444906547124809,0
E03,020-000-032-221,0.012217400706866055,27.05.2009 11:22:52:777,0.6068070137742331,0.47236040885811525,0.6479001790889258,0
E03,010-000-024-033,0.01230788779180969,27.05.2009 11:22:52:807,0.6698867468460302,0.47903999249091866,0.49641250691934496,0
E03,010-000-030-096,0.012398374876752438,27.05.2009 11:22:52:833,0.6023274290609482,0.5170077847250482,0.4619575298752889,0
E03,020-000-033-111,0.012488888916442953,27.05.2009 11:22:52:860,0.612726444088357,0.4410806111754628,0.7206220051447364,0
E03,020-000-032-221,0.0125793760013857,27.05.2009 11:22:52:887,0.6153934738245875,0.47274631816141954,0.6479484223893718,0
E03,010-000-024-033,0.012669890041074883,27.05.2009 11:22:52:913,0.6759349182040534,0.4447438875081391,0.5156223372732897,0
E03,010-000-030-096,0.012760404080765397,27.05.2009 11:22:52:940,0.628197216594306,0.6230277650594879,0.41064678779590374,0
E03,020-000-032-221,0.012941378250650892,27.05.2009 11:22:52:993,0.6219846729237607,0.47967016889069936,0.6248580248119566,0
E03,010-000-024-033,0.013031892290341407,27.05.2009 11:22:53:020,0.6858871234293498,0.4396508134101249,0.5616968252417701,0
E03,010-000-030-096,0.013122352420537275,27.05.2009 11:22:53:050,0.6140439902020768,0.5613160954329555,0.43550800690306407,0
E03,020-000-033-111,0.013212866460226902,27.05.2009 11:22:53:077,0.6473915692859815,0.44775420786962705,0.7275229331509881,0
E03,020-000-032-221,0.013303380499916972,27.05.2009 11:22:53:103,0.7293333067562809,0.480172107985288,0.6206503467812836,0
E03,010-000-024-033,0.013393867584860164,27.05.2009 11:22:53:130,0.6577499980010902,0.39315671521194107,0.542360841392335,0
E03,010-000-030-096,0.013484381624550235,27.05.2009 11:22:53:157,0.6101660829287371,0.5266051102047736,0.42631772491940995,0
E03,010-000-024-033,0.013755869834126244,27.05.2009 11:22:53:237,0.7080072492288996,0.42412863822564884,0.5766216404545602,0
E03,010-000-030-096,0.01384638387381587,27.05.2009 11:22:53:263,0.6073188697860693,0.47808456469785054,0.4017577512943245,0
E03,020-000-033-111,0.01393684400401174,27.05.2009 11:22:53:293,0.6697136356382958,0.4728504324845829,0.719629031942952,0
E03,020-000-032-221,0.014027358043702254,27.05.2009 11:22:53:320,0.7451780048764386,0.5084707314760221,0.6912845820715704,0
E03,010-000-024-033,0.01411787208339188,27.05.2009 11:22:53:347,0.6783766736363861,0.438041757940558,0.535019992836443,0
E03,020-000-032-221,0.014389387247714325,27.05.2009 11:22:53:427,0.7306663035971025,0.5196234636141923,0.6747582820487773,0
E03,010-000-024-033,0.014479847377911081,27.05.2009 11:22:53:453,0.7183597318915957,0.5655065436162406,0.4765066946696623,0
E03,010-000-030-096,0.014541385064811063,27.05.2009 11:22:53:473,0.6444911569925632,0.47391111357938487,0.41781409104229766,0
E03,020-000-033-111,0.014631872149754255,27.05.2009 11:22:53:500,0.6624008470421934,0.5083561327090956,0.7233849500179088,0
E03,020-000-032-221,0.014722386189444325,27.05.2009 11:22:53:527,0.7202392250041414,0.5109620864735238,0.6774418026114422,0
E03,010-000-030-096,0.014903360359330264,27.05.2009 11:22:53:580,0.6848721052550377,0.4763557412509224,0.43245464003125916,0
E03,020-000-032-221,0.015084388438710405,27.05.2009 11:22:53:633,0.7399565600330006,0.497602364320921,0.6616954185796621,0
E03,010-000-024-033,0.015174848568906274,27.05.2009 11:22:53:660,0.6287657402874669,0.40370380279646184,0.5147065025560874,0
E03,010-000-030-096,0.015265362608596345,27.05.2009 11:22:53:690,0.7121491702385212,0.4588756326994017,0.5451302009052131,0
E03,020-000-033-111,0.015355876648286415,27.05.2009 11:22:53:717,0.6805719832145642,0.4956869236159245,0.7190222395884209,0
E03,020-000-032-221,0.015446363733229163,27.05.2009 11:22:53:743,0.7364611370856752,0.5040596134958725,0.6682302757969456,0
E03,010-000-024-033,0.015536877772918345,27.05.2009 11:22:53:770,0.6641106073858754,0.5379802352099534,0.44970662995343685,0
E03,010-000-030-096,0.015627391812609304,27.05.2009 11:22:53:797,0.7220323201733003,0.4865874485897653,0.5421438116635733,0
E03,020-000-032-221,0.015808365982494355,27.05.2009 11:22:53:850,0.8282300775430551,0.503909764802422,0.670357643840969,0
E03,010-000-024-033,0.01589888002218487,27.05.2009 11:22:53:877,0.6367256575877878,0.3488101465059008,0.6085327602487708,0
E03,010-000-030-096,0.015989340152380738,27.05.2009 11:22:53:903,0.7184004983873022,0.4491940812146259,0.5125062811370518,0
E03,020-000-033-111,0.016079854192070364,27.05.2009 11:22:53:933,0.730390848214512,0.46724624905425993,0.7285903031487089,0
E03,020-000-032-221,0.016170368231760435,27.05.2009 11:22:53:960,0.7699269164842029,0.47338832241558504,0.6988092605255446,0
E03,010-000-024-033,0.016260855316703626,27.05.2009 11:22:53:987,0.6653220705190555,0.5000996186433253,0.48731795773501346,0
E03,010-000-030-096,0.01635136935639414,27.05.2009 11:22:54:013,0.7189365440214526,0.45003000387154135,0.5110120478004623,0
E03,020-000-032-221,0.016532343526279192,27.05.2009 11:22:54:067,0.8005238156854382,0.5033225191333704,0.6884442447331575,0
E03,010-000-024-033,0.016622857565969706,27.05.2009 11:22:54:093,0.7035582506488572,0.4711150088028624,0.5452474748461463,0
E03,010-000-030-096,0.016713371605659333,27.05.2009 11:22:54:120,0.761092614158294,0.47022085221596444,0.5834738041744,0
E03,020-000-033-111,0.0168038317358552,27.05.2009 11:22:54:147,0.7738525273143967,0.45603449446248157,0.7391869232522549,0
E03,020-000-032-221,0.016894345775545272,27.05.2009 11:22:54:177,0.8277844839789359,0.4891830055241666,0.7078073133404968,0
E03,010-000-024-033,0.016984859815235342,27.05.2009 11:22:54:203,0.7292778102670983,0.4949070737501656,0.4762037804044154,0
E03,010-000-030-096,0.01707534690017809,27.05.2009 11:22:54:230,0.7140163658335774,0.4625838840833181,0.5212925075705773,0
E03,010-000-024-033,0.017346835109754544,27.05.2009 11:22:54:310,0.7790237910791418,0.5331200676272907,0.5040743446973397,0
E03,010-000-030-096,0.01743734914944417,27.05.2009 11:22:54:337,0.7220644378654978,0.47586606807939935,0.5342666601543421,0
E03,020-000-033-111,0.017527863189133797,27.05.2009 11:22:54:363,0.78392892395258,0.44874307490533816,0.737648764286412,0
E03,020-000-032-221,0.017618323319329665,27.05.2009 11:22:54:390,0.8630752059637106,0.4752286781486732,0.7274899547393442,0
E03,010-000-024-033,0.01770883735902018,27.05.2009 11:22:54:417,0.8584001673002928,0.44819645280529663,0.5604468626876363,0
E03,010-000-030-096,0.017799351398709362,27.05.2009 11:22:54:447,0.7395432643444854,0.5135967483388407,0.5144011070951776,0
E03,020-000-032-221,0.01798035252334307,27.05.2009 11:22:54:500,0.8672148296349,0.46674232404831795,0.6950295854905408,0
E03,010-000-024-033,0.01807083960828626,27.05.2009 11:22:54:527,0.8066676193864281,0.43203002461409357,0.5158106736999771,0
E03,010-000-030-096,0.018161326693229007,27.05.2009 11:22:54:553,0.7231429706905786,0.5178394143088907,0.5176337794275667,0
E03,020-000-033-111,0.018251840732918634,27.05.2009 11:22:54:580,0.7972411442952637,0.4613057456953117,0.7204710755104035,0
E03,020-000-032-221,0.01834235477260915,27.05.2009 11:22:54:607,0.8718202274117295,0.4850543834340474,0.6628373416691087,0
E03,010-000-024-033,0.018432814902805017,27.05.2009 11:22:54:633,0.8449700169180958,0.4661746162424354,0.5160486796261925,0
E03,010-000-030-096,0.018523328942494643,27.05.2009 11:22:54:660,0.7303613882275595,0.48099643642444867,0.5364308228322099,0
E03,020-000-032-221,0.01870433006712746,27.05.2009 11:22:54:717,0.8158899466780991,0.47312156779348846,0.6661910325290613,0
E03,010-000-024-033,0.01879481715207021,27.05.2009 11:22:54:743,0.8244770373703764,0.48955343640074533,0.5080645892351275,0
E03,010-000-030-096,0.01888533119176028,27.05.2009 11:22:54:770,0.806455273241942,0.4226500396092574,0.5463717560483214,0
E03,020-000-033-111,0.01897584523145035,27.05.2009 11:22:54:797,0.8509274208851262,0.4574503616437664,0.740147777669239,0
E03,020-000-032-221,0.019066332316393986,27.05.2009 11:22:54:823,0.874052069175563,0.47677208172526075,0.7048217772133762,0
E03,010-000-024-033,0.019156846356082724,27.05.2009 11:22:54:850,0.8304858836999446,0.4808002692691363,0.519492266614568,0
E03,010-000-030-096,0.01924736039577324,27.05.2009 11:22:54:877,0.7961047275508649,0.3872477235934399,0.5132287974992674,0
E03,020-000-032-221,0.019428334565659178,27.05.2009 11:22:54:933,0.9152003735202014,0.4662578784963872,0.7137050828693301,0
E03,010-000-024-033,0.019518848605349248,27.05.2009 11:22:54:960,0.8180588143413826,0.4966101971678136,0.5314641138354335,0
E03,010-000-030-096,0.019609308735545117,27.05.2009 11:22:54:987,0.8180318769221206,0.4336247990446628,0.5503506365797272,0
E03,020-000-033-111,0.019699822775235187,27.05.2009 11:22:55:013,0.8562725616370832,0.4986431570976094,0.7559049721598124,0
E03,020-000-032-221,0.019790336814925258,27.05.2009 11:22:55:040,0.8966636452161701,0.4956494249368384,0.698058415551431,0
E03,010-000-024-033,0.01988082389986756,27.05.2009 11:22:55:067,0.8508835462256586,0.45591525216753737,0.5102407280778873,0
E03,010-000-030-096,0.019971337939558076,27.05.2009 11:22:55:093,0.7987052245642686,0.5252249018141151,0.5408967926801471,0
E03,020-000-032-221,0.02015231210944446,27.05.2009 11:22:55:147,0.8546404603415759,0.4939431766292668,0.6537076877991599,0
E03,010-000-024-033,0.020242826149134086,27.05.2009 11:22:55:177,0.8196008239336716,0.5068993499130137,0.5318882680472795,0
E03,010-000-030-096,0.020333340188823268,27.05.2009 11:22:55:203,0.8614767989652066,0.463032641640044,0.5083012666471296,0
E03,020-000-033-111,0.020423800319020025,27.05.2009 11:22:55:230,0.8603203818626932,0.5065177044782033,0.764341949138745,0
E03,020-000-032-221,0.020514314358710095,27.05.2009 11:22:55:257,0.9222532025066663,0.5077867310376468,0.7093699325974405,0
E03,010-000-030-096,0.020695315483342913,27.05.2009 11:22:55:310,0.8635149435671201,0.4563530288026616,0.5205814919735599,0
E03,020-000-032-221,0.020876343562723054,27.05.2009 11:22:55:363,0.9052465015983957,0.5137429172553717,0.6909657126111165,0
E03,010-000-024-033,0.020966857602412237,27.05.2009 11:22:55:390,0.8297331675195536,0.48345776911501837,0.5243040278727491,0
E03,010-000-030-096,0.02105731773260855,27.05.2009 11:22:55:420,0.888785576228223,0.4605001958002728,0.5025223665787503,0
E03,020-000-033-111,0.021147831772298176,27.05.2009 11:22:55:447,0.8693427956649225,0.4874098787313089,0.7522428836573214,0
E03,020-000-032-221,0.02123829190249449,27.05.2009 11:22:55:473,0.8945391927625731,0.4997538072266139,0.6675797727198722,0
E03,010-000-024-033,0.021328805942185003,27.05.2009 11:22:55:500,0.8406748048754475,0.4739633313661493,0.5077148383315424,0
E03,010-000-030-096,0.02141931998187463,27.05.2009 11:22:55:527,0.8928249278337305,0.4490847392718704,0.5186363517957735,0
E03,020-000-032-221,0.02160032110650789,27.05.2009 11:22:55:580,0.9127632127647328,0.5041255574346389,0.660910501123376,0
E03,010-000-024-033,0.021690835146197074,27.05.2009 11:22:55:607,0.8218174401996612,0.4985059539867478,0.5222729510598808,0
E03,020-000-033-111,0.021871809316083013,27.05.2009 11:22:55:663,0.889280269770596,0.5099000327635218,0.7427906873758587,0
E03,020-000-032-221,0.021962323355773083,27.05.2009 11:22:55:690,0.9186287231944805,0.48276179479936476,0.6522731138679951,0
E03,010-000-024-033,0.022052783485969396,27.05.2009 11:22:55:717,0.8212207628492446,0.47614984897089396,0.5260295724658917,0
E03,010-000-030-096,0.022143297525659467,27.05.2009 11:22:55:743,0.8903338021480338,0.43998675367922657,0.4803463872879424,0
E03,020-000-032-221,0.022324325605039164,27.05.2009 11:22:55:797,0.9121323005670934,0.4972604079086015,0.6287594282179023,0
E03,010-000-024-033,0.022414812689982355,27.05.2009 11:22:55:823,0.8885079135989034,0.5113404025863589,0.5506926052554459,0
E03,010-000-030-096,0.02250532672967198,27.05.2009 11:22:55:850,0.903048354131566,0.4708645795402747,0.5217172218423365,0
E03,020-000-033-111,0.022595840769361164,27.05.2009 11:22:55:877,0.8966240048667538,0.5067094617421278,0.7513286053856925,0
E03,020-000-032-221,0.02268630089955792,27.05.2009 11:22:55:903,0.9216345427806646,0.4935986210094402,0.6524998990589691,0
E03,010-000-024-033,0.022776814939247547,27.05.2009 11:22:55:933,0.8786917017996154,0.5152328180437306,0.5326826023248998,0
E03,010-000-030-096,0.022867328978938062,27.05.2009 11:22:55:960,0.862102305660653,0.5279141178324951,0.5008783693139266,0
E03,020-000-032-221,0.023048303148823557,27.05.2009 11:22:56:013,0.9094154951648344,0.5240518707049487,0.6640457686171078,0
E03,010-000-024-033,0.023138817188513183,27.05.2009 11:22:56:040,0.8786332322842267,0.45195522811041167,0.5051462537852885,0
E03,010-000-030-096,0.02322930427345682,27.05.2009 11:22:56:067,0.8621035669444981,0.5171296846366563,0.5247133730585133,0
E03,020-000-033-111,0.023319818313146445,27.05.2009 11:22:56:093,0.8780577264840664,0.540258484396481,0.7353397805346619,0
E03,020-000-032-221,0.023410332352836072,27.05.2009 11:22:56:120,0.9103410973237019,0.5357838172530203,0.6684943114844843,0
E03,010-000-024-033,0.023500792483032384,27.05.2009 11:22:56:147,0.8664430140134265,0.4512342546753674,0.4999879196379147,0
E03,010-000-030-096,0.0235913065227229,27.05.2009 11:22:56:177,0.8928561896547471,0.46119187704285347,0.5284774120022142,0
E03,020-000-032-221,0.023772280692608394,27.05.2009 11:22:56:230,0.8980394356160207,0.5267940638291403,0.6961467096480088,0
E03,010-000-024-033,0.02386279473229802,27.05.2009 11:22:56:257,0.8178637658039148,0.5096725875043924,0.5137467747712546,0
