person,sensor,timestamp,date,x,y,z,label
A05,010-000-024-033,0.7110797925852239,27.05.2009 14:29:52:490,0.6560698046139556,0.5574247493481823,0.5450991610208864,walking
A05,010-000-030-096,0.7110829195007682,27.05.2009 14:29:52:543,0.7729256681309723,0.526620384707527,0.5944604067739641,walking
A05,010-000-024-033,0.7110860459506512,27.05.2009 14:29:52:597,0.6889597480995147,0.5744047236099115,0.5662000887521982,walking
A05,010-000-030-096,0.7110891733318567,27.05.2009 14:29:52:650,0.7625601438898741,0.5619174689888794,0.5872535095197959,walking
A05,010-000-024-033,0.7110922997817397,27.05.2009 14:29:52:707,0.6591565160294532,0.5326065373549924,0.6185424963072002,walking
A05,010-000-030-096,0.711095426697284,27.05.2009 14:29:52:760,0.7537265024281088,0.5339293334266835,0.5681278274716526,walking
A05,020-000-033-111,0.7110969903878868,27.05.2009 14:29:52:787,0.6572768514682598,0.579094493994287,0.729469572510245,walking
A05,010-000-024-033,0.7110985540784895,27.05.2009 14:29:52:813,0.6815698394128679,0.5648214953282176,0.5826388523975015,walking
A05,020-000-032-221,0.711100117303431,27.05.2009 14:29:52:840,0.5316982053881473,0.7368944780140659,0.683342156854348,walking
A05,010-000-030-096,0.7111016805283725,27.05.2009 14:29:52:867,0.7365737438123322,0.5344526253583264,0.5621521759913961,walking
A05,010-000-024-033,0.7111048069782555,27.05.2009 14:29:52:923,0.6455508867275308,0.5221219345230871,0.5765840207153279,walking
A05,020-000-032-221,0.7111063706688583,27.05.2009 14:29:52:950,0.6067069080782754,0.4753984125554241,0.6266820960611755,walking
A05,010-000-030-096,0.7111079343594611,27.05.2009 14:29:52:977,0.6668980768834502,0.5022706113481998,0.5291739459750507,walking
A05,020-000-033-111,0.7111094975844026,27.05.2009 14:29:53:003,0.6421326649467213,0.5921674368395293,0.7344681222428425,walking
A05,010-000-024-033,0.7111110612750053,27.05.2009 14:29:53:030,0.6844722730865802,0.5778818043235341,0.5847720244459759,walking
A05,020-000-032-221,0.7111126244999468,27.05.2009 14:29:53:057,0.5184140550442472,0.7493145120243101,0.6579743294567713,walking
A05,010-000-030-096,0.7111141877248883,27.05.2009 14:29:53:083,0.6559180302115379,0.47849610461957853,0.5485214448598611,walking
A05,010-000-024-033,0.7111173151060939,27.05.2009 14:29:53:137,0.6855323637734642,0.5806745248458018,0.5928929952663179,walking
A05,020-000-032-221,0.7111188778653741,27.05.2009 14:29:53:163,0.5928836683268809,0.5138529997853911,0.595351204300662,walking
A05,010-000-030-096,0.7111204415559769,27.05.2009 14:29:53:193,0.5948430312341787,0.5946250138407623,0.5158663666553778,walking
A05,020-000-033-111,0.7111220052465796,27.05.2009 14:29:53:220,0.6232682480949878,0.5964653979540453,0.6944877106909824,walking
A05,010-000-024-033,0.7111235684715211,27.05.2009 14:29:53:247,0.6891619559944869,0.5660305067894982,0.5519129698351325,walking
A05,020-000-032-221,0.7111251316964626,27.05.2009 14:29:53:273,0.5586750292137584,0.5191780076070835,0.5992024570978957,walking
A05,010-000-030-096,0.7111266953870654,27.05.2009 14:29:53:300,0.634409587158124,0.5615474624389345,0.5696442365586369,walking
A05,010-000-024-033,0.7111298223026097,27.05.2009 14:29:53:353,0.6518520717734158,0.5012251469399707,0.5846462690163854,walking
A05,020-000-032-221,0.7111313859932125,27.05.2009 14:29:53:380,0.5584940689452501,0.47460735763568535,0.5943195120805075,walking
A05,010-000-030-096,0.7111329487524927,27.05.2009 14:29:53:407,0.6077668407902413,0.5003556502051845,0.5366722132932459,walking
A05,020-000-033-111,0.7111345124430954,27.05.2009 14:29:53:437,0.5876939158162128,0.6131827533902013,0.7261375686851502,walking
A05,010-000-024-033,0.7111360761336982,27.05.2009 14:29:53:463,0.6409310682270862,0.5183206649557708,0.5605808176267328,walking
A05,020-000-032-221,0.7111376388929784,27.05.2009 14:29:53:490,0.550880862712085,0.47338600551508864,0.6148594421204414,walking
A05,010-000-030-096,0.7111392025835812,27.05.2009 14:29:53:517,0.26360843088835784,0.5473262785497771,0.6919054939555216,walking
A05,010-000-024-033,0.7111423294991255,27.05.2009 14:29:53:570,0.633203448659598,0.494179323466532,0.5476846417260798,walking
A05,020-000-032-221,0.7111438931897283,27.05.2009 14:29:53:597,0.5376356531854591,0.5096691164718956,0.614248292723917,walking
A05,010-000-030-096,0.711145456880331,27.05.2009 14:29:53:623,0.2768559113044294,0.5388252168099583,0.6853355164120963,walking
A05,020-000-033-111,0.7111470196396112,27.05.2009 14:29:53:650,0.5973414440552414,0.543141409049684,0.7320886651590676,walking
A05,020-000-032-221,0.7111501470208168,27.05.2009 14:29:53:707,0.4591204602291183,0.4933985568718385,0.6136951077260479,walking
A05,010-000-030-096,0.711151709780097,27.05.2009 14:29:53:733,0.2658278994980554,0.5371141297557291,0.6916481727672421,walking
A05,010-000-024-033,0.7111548371613026,27.05.2009 14:29:53:787,0.606961800608383,0.5786337049699786,0.4969469514710781,walking
A05,020-000-032-221,0.7111564003862441,27.05.2009 14:29:53:813,0.4596491627857578,0.5020029549748712,0.5864431132900745,walking
A05,010-000-030-096,0.7111579640768468,27.05.2009 14:29:53:840,0.6216100248750267,0.5205383320768671,0.5822116195933557,walking
A05,020-000-033-111,0.7111595277674496,27.05.2009 14:29:53:867,0.5508973710910106,0.488733174615485,0.7272333365664381,walking
A05,010-000-024-033,0.7111610905267298,27.05.2009 14:29:53:893,0.5123484500947509,0.5379016663881466,0.44401166880753756,walking
A05,020-000-032-221,0.7111626542173326,27.05.2009 14:29:53:923,0.5188310298401685,0.53575897610216,0.6120325781217266,walking
A05,010-000-030-096,0.7111642179079354,27.05.2009 14:29:53:950,0.6138355262506378,0.5267762288436404,0.5834202895766168,walking
A05,010-000-024-033,0.7111673443578184,27.05.2009 14:29:54:003,0.4988526133608017,0.48765212752866655,0.4803181453221179,walking
A05,020-000-032-221,0.7111689080484211,27.05.2009 14:29:54:030,0.5092759959155979,0.535049081674035,0.5956901710296991,walking
A05,010-000-030-096,0.7111704717390239,27.05.2009 14:29:54:057,0.26695473458777197,0.5648344490224455,0.7423251224046521,walking
A05,020-000-033-111,0.7111720349639654,27.05.2009 14:29:54:083,0.5202838856667984,0.44221632537425,0.7192430923636303,walking
A05,010-000-024-033,0.7111735986545682,27.05.2009 14:29:54:110,0.47781035429024965,0.48720594472747963,0.46171174262881043,walking
A05,020-000-032-221,0.711175162345171,27.05.2009 14:29:54:137,0.515568018416242,0.47183556026150175,0.6124540584685778,walking
A05,010-000-030-096,0.7111767251044512,27.05.2009 14:29:54:167,0.5950844564025313,0.5836689072004342,0.5607842833144246,walking
A05,010-000-024-033,0.7111798524856567,27.05.2009 14:29:54:220,0.4771843786778843,0.49651895788142975,0.45169959938822557,walking
A05,020-000-032-221,0.7111814152449369,27.05.2009 14:29:54:247,0.06816640418311262,0.8528561619727261,0.9821645582425305,walking
A05,010-000-030-096,0.7111829789355397,27.05.2009 14:29:54:273,0.5728885459999412,0.5562637411858822,0.5117888249778408,walking
A05,020-000-033-111,0.7111845426261425,27.05.2009 14:29:54:300,0.5066117489244203,0.4827410515410501,0.7378288536313283,walking
A05,010-000-024-033,0.711186105851084,27.05.2009 14:29:54:327,0.4813913692240037,0.5022881228237301,0.49358804412950735,walking
A05,020-000-032-221,0.7111876695416868,27.05.2009 14:29:54:353,0.07031824718613841,0.8510886490528987,0.9813083333314042,walking
A05,010-000-030-096,0.7111888020299375,27.05.2009 14:29:54:373,0.5210813430525953,0.5185180088900591,0.5249340377180638,walking
A05,010-000-024-033,0.7111919294111431,27.05.2009 14:29:54:427,0.5119445872170191,0.44076489858580115,0.48307566660215884,walking
A05,020-000-032-221,0.7111934926360846,27.05.2009 14:29:54:453,0.49117297867464,0.45903941600588444,0.6355202084866454,walking
A05,010-000-030-096,0.7111950563266873,27.05.2009 14:29:54:483,0.49046943737756254,0.5245827632747229,0.5029914868551142,walking
A05,020-000-033-111,0.7111966200172901,27.05.2009 14:29:54:510,0.5535190833355309,0.6857180570212957,0.7163630441772516,walking
A05,010-000-024-033,0.7111981827765703,27.05.2009 14:29:54:537,0.5018314279073415,0.46105347557511317,0.4659576377238973,walking
A05,020-000-032-221,0.7111997464671731,27.05.2009 14:29:54:563,0.5109954344162635,0.49511182952879756,0.6503667451948463,walking
A05,010-000-030-096,0.7112013101577759,27.05.2009 14:29:54:590,0.48232950327423263,0.5751455896279398,0.5204631312627419,walking
A05,010-000-024-033,0.7112044366076589,27.05.2009 14:29:54:643,0.48265339134975366,0.4098804929085887,0.4560592154713091,sitting down
A05,020-000-032-221,0.7112060002982616,27.05.2009 14:29:54:670,0.49600219292882347,0.5344122716689,0.598760594301757,sitting down
A05,010-000-030-096,0.7112075635232031,27.05.2009 14:29:54:697,0.5048476430157052,0.5440802320369127,0.502889066060201,sitting down
A05,020-000-033-111,0.7112091272138059,27.05.2009 14:29:54:727,0.5760032584696448,0.674298122835791,0.6670045762707548,sitting down
A05,010-000-024-033,0.7112106909044087,27.05.2009 14:29:54:753,0.499518991058432,0.4595496742822239,0.47833284151945427,sitting down
A05,020-000-032-221,0.7112122541293502,27.05.2009 14:29:54:780,0.4760128366863888,0.46730179393539084,0.6367407942743026,sitting down
A05,010-000-030-096,0.7112138173542917,27.05.2009 14:29:54:807,0.48896681945177944,0.5918837882511048,0.5165573776943087,sitting down
A05,010-000-024-033,0.7112169447354972,27.05.2009 14:29:54:860,0.49947862846689656,0.5291143706517958,0.508966735402937,sitting down
A05,020-000-032-221,0.7112185074947774,27.05.2009 14:29:54:887,0.5136065228475519,0.500567013981374,0.6302525780152425,sitting down
A05,010-000-030-096,0.7112200711853802,27.05.2009 14:29:54:913,0.5056544999091199,0.5512060165858328,0.5036268114742657,sitting down
A05,020-000-033-111,0.711221634875983,27.05.2009 14:29:54:940,0.4897589056903661,0.8899224916638746,0.48915983096977167,sitting down
A05,010-000-024-033,0.7112231981009245,27.05.2009 14:29:54:970,0.4943367028626368,0.42058925328876073,0.4881184654776171,sitting down
A05,020-000-032-221,0.711224761325866,27.05.2009 14:29:54:997,0.4960177139645118,0.4888799831500691,0.6347357677609144,sitting down
A05,010-000-030-096,0.7112263250164688,27.05.2009 14:29:55:023,0.5061793715739992,0.5599292635007229,0.5254199988286746,sitting down
A05,010-000-024-033,0.711229451932013,27.05.2009 14:29:55:077,0.4934578489003677,0.41180558245449833,0.5071398556630916,sitting down
A05,020-000-032-221,0.7112310156226158,27.05.2009 14:29:55:103,0.5382107608742454,0.5375993868691347,0.6114395657485034,sitting down
A05,010-000-030-096,0.711232578381896,27.05.2009 14:29:55:130,0.5080886959260372,0.5533949510271396,0.5115804069105415,sitting down
A05,020-000-033-111,0.7112341420724988,27.05.2009 14:29:55:157,0.48495421704219394,0.9367229095324591,0.4518649130892825,sitting down
A05,010-000-024-033,0.7112357057631016,27.05.2009 14:29:55:183,0.4907990915375887,0.4879911091813246,0.49202593187059257,sitting down
A05,020-000-032-221,0.7112372685223818,27.05.2009 14:29:55:213,0.49641624518876276,0.5144002533859868,0.6078072419849287,sitting down
A05,010-000-030-096,0.7112388322129846,27.05.2009 14:29:55:240,0.466704836039758,0.5742322209164061,0.46851592736208975,sitting down
A05,010-000-024-033,0.7112419591285288,27.05.2009 14:29:55:293,0.4969404454602407,0.4909455376519079,0.49736420952729615,sitting down
A05,020-000-032-221,0.7112435228191316,27.05.2009 14:29:55:320,0.5196032112390939,0.5648543326765486,0.5998029812312481,sitting down
A05,010-000-030-096,0.7112450865097344,27.05.2009 14:29:55:347,0.488897665931448,0.584546773194454,0.4895449526325073,sitting down
A05,020-000-033-111,0.7112466492690146,27.05.2009 14:29:55:373,0.490154830328471,0.5520857216845887,0.6323607668060296,sitting down
A05,010-000-024-033,0.7112482129596174,27.05.2009 14:29:55:400,0.5047645087151356,0.5134643089974753,0.48525930141672485,sitting down
A05,020-000-032-221,0.7112497766502202,27.05.2009 14:29:55:427,0.5347124853037661,0.5524677490495478,0.5901836283907957,sitting down
A05,010-000-030-096,0.7112513394095004,27.05.2009 14:29:55:457,0.46998960850863175,0.5403273389202624,0.4849193530372164,sitting down
A05,010-000-024-033,0.7112544667907059,27.05.2009 14:29:55:510,0.5007855944568023,0.5058754165530581,0.4850781467561812,sitting down
A05,020-000-032-221,0.7112560300156474,27.05.2009 14:29:55:537,0.5093919495053711,0.5705444694225815,0.6071958842499108,sitting down
A05,010-000-030-096,0.7112575937062502,27.05.2009 14:29:55:563,0.49124521270587124,0.5820640884155199,0.490087367687695,sitting down
A05,020-000-033-111,0.711259157396853,27.05.2009 14:29:55:590,0.5048026991515493,0.5983954983940183,0.6575881972076623,sitting down
A05,010-000-024-033,0.7112607201561332,27.05.2009 14:29:55:617,0.5163265744784945,0.5384385783563133,0.49331743715751464,sitting down
A05,020-000-032-221,0.711262283846736,27.05.2009 14:29:55:643,0.483367082535309,0.5970968772208148,0.6136752461229942,sitting down
A05,010-000-030-096,0.7112638475373387,27.05.2009 14:29:55:670,0.4669296738417262,0.5520535240248614,0.481745544681315,sitting down
A05,010-000-024-033,0.7112669739872217,27.05.2009 14:29:55:727,0.4930711657949627,0.4912950208591459,0.4886418823047237,sitting down
A05,020-000-032-221,0.7112685376778245,27.05.2009 14:29:55:753,0.5300957473142215,0.6314578038841212,0.6201835207492408,sitting down
A05,010-000-030-096,0.711270100902766,27.05.2009 14:29:55:780,0.4768261705514394,0.5680283076067125,0.5061282565332058,sitting down
A05,020-000-033-111,0.7112716645933688,27.05.2009 14:29:55:807,0.5243759494601112,0.6249051003631771,0.6685501469596584,sitting down
A05,010-000-024-033,0.7112732282839715,27.05.2009 14:29:55:833,0.5096466445668313,0.4423598555047393,0.47130855295489954,sitting down
A05,020-000-032-221,0.7112747910432518,27.05.2009 14:29:55:860,0.5172536107907374,0.6099563773019052,0.6241429590964406,sitting
A05,010-000-030-096,0.7112763547338545,27.05.2009 14:29:55:887,0.47492987913013207,0.5733345245756667,0.48308384388803144,sitting
A05,010-000-024-033,0.7112794811837375,27.05.2009 14:29:55:940,0.49699861972377474,0.4173350773998889,0.4781975806460947,sitting
A05,020-000-032-221,0.7112810448743403,27.05.2009 14:29:55:970,0.5373745996335515,0.6292675101045312,0.6281692046539116,sitting
A05,010-000-030-096,0.7112826085649431,27.05.2009 14:29:55:997,0.4563808986958094,0.5514167406734185,0.4666256403804446,sitting
A05,020-000-033-111,0.7112841717898846,27.05.2009 14:29:56:023,0.5231131769535011,0.6456057434281375,0.6744487884306394,sitting
A05,010-000-024-033,0.7112857354804873,27.05.2009 14:29:56:050,0.4932449382047045,0.4101105675764408,0.4772508861909311,sitting
A05,020-000-032-221,0.7112872991710901,27.05.2009 14:29:56:077,0.5360204386369091,0.6265159428824445,0.625758172714,sitting
A05,010-000-030-096,0.7112888619303703,27.05.2009 14:29:56:103,0.4571156400391813,0.5330794005016984,0.4964861705631366,sitting
A05,010-000-024-033,0.7112919893115759,27.05.2009 14:29:56:157,0.49698262476333255,0.40962395112475214,0.47650285985092683,sitting
A05,020-000-032-221,0.7112935520708561,27.05.2009 14:29:56:183,0.531840580282947,0.6205348011290424,0.6078674286608488,sitting
A05,010-000-030-096,0.7112951157614589,27.05.2009 14:29:56:213,0.46491561211908927,0.5404427494058741,0.5018188377293141,sitting
A05,020-000-033-111,0.7112966794520617,27.05.2009 14:29:56:240,0.5252608854567213,0.6493076213786303,0.6848599490774424,sitting
A05,010-000-024-033,0.7112982426770031,27.05.2009 14:29:56:267,0.4974010608272449,0.40122284072928527,0.4789804313440171,sitting
A05,020-000-032-221,0.7112998063676059,27.05.2009 14:29:56:293,0.5365758784484109,0.6282779118343718,0.6301235354671979,sitting
A05,010-000-030-096,0.7113013700582087,27.05.2009 14:29:56:320,0.47373045456561874,0.5588184975475172,0.48553894014273036,sitting
A05,010-000-024-033,0.7113044965080917,27.05.2009 14:29:56:373,0.4968705810527786,0.4081392605289029,0.4697725369007982,sitting
A05,020-000-032-221,0.7113060601986945,27.05.2009 14:29:56:400,0.5336322528148439,0.6237747172927867,0.6183550148117094,sitting
A05,010-000-030-096,0.7113076229579747,27.05.2009 14:29:56:427,0.45867224589317296,0.5373522538385131,0.44195000315980043,sitting
A05,020-000-033-111,0.7113091866485775,27.05.2009 14:29:56:457,0.5445344968396673,0.6598703195275896,0.6898313453597114,sitting
A05,010-000-024-033,0.7113107503391802,27.05.2009 14:29:56:483,0.4966355538686028,0.4083269291730581,0.47305411268288355,sitting
A05,020-000-032-221,0.711312314029783,27.05.2009 14:29:56:510,0.5375110899626577,0.6245685708501674,0.612982509057516,sitting
A05,010-000-030-096,0.7113138772547245,27.05.2009 14:29:56:537,0.4615706512064776,0.5349212772217236,0.4843430923809918,sitting
A05,010-000-024-033,0.7113170046359301,27.05.2009 14:29:56:590,0.4968029282941678,0.4169037407050497,0.4724021549839313,sitting
A05,020-000-032-221,0.7113185673952103,27.05.2009 14:29:56:617,0.5335187478362989,0.6212611142313328,0.6200203685600546,sitting
A05,010-000-030-096,0.711320131085813,27.05.2009 14:29:56:643,0.46818095367305557,0.5376024786973865,0.47728039213008283,sitting
A05,020-000-033-111,0.7113216938450933,27.05.2009 14:29:56:670,0.5336050021414981,0.651638006962464,0.6966108188327812,sitting
A05,010-000-024-033,0.711323257535696,27.05.2009 14:29:56:700,0.48959879811102675,0.41835855251236065,0.481468547079754,sitting
A05,020-000-032-221,0.7113248212262988,27.05.2009 14:29:56:727,0.5353846685796311,0.6183844345798094,0.6255514546309364,sitting
A05,010-000-030-096,0.7113263844512403,27.05.2009 14:29:56:753,0.45392304593492966,0.503711350006226,0.4905036630826272,sitting
A05,010-000-024-033,0.7113295118324459,27.05.2009 14:29:56:807,0.5114720447437099,0.43915549536589243,0.4789649969339518,sitting
A05,020-000-033-111,0.7113342019729316,27.05.2009 14:29:56:887,0.5340996216095903,0.6519660072940893,0.6955182917725045,sitting
A05,010-000-024-033,0.7113357656635344,27.05.2009 14:29:56:913,0.4969641811916622,0.409260154885003,0.4752312658554274,sitting
A05,020-000-032-221,0.7113373284228146,27.05.2009 14:29:56:940,0.5374089196844755,0.6295803178318149,0.6200351953161802,sitting
A05,010-000-030-096,0.7113388921134174,27.05.2009 14:29:56:970,0.4556328874593299,0.513125247383742,0.4814066719939591,sitting
A05,010-000-024-033,0.7113420190289617,27.05.2009 14:29:57:023,0.49622880794861857,0.41569430278469977,0.474787749372496,sitting
A05,020-000-032-221,0.7113435827195644,27.05.2009 14:29:57:050,0.5300627700501,0.6154175055277591,0.6166117887642124,sitting
A05,010-000-030-096,0.7113451464101672,27.05.2009 14:29:57:077,0.48632508388640927,0.5305506847969786,0.4414349267447133,sitting
A05,020-000-033-111,0.7113467091694474,27.05.2009 14:29:57:103,0.5253297230272168,0.6623335471114897,0.6873698607812739,sitting
A05,010-000-024-033,0.7113482728600502,27.05.2009 14:29:57:130,0.4924303800340398,0.40801025666045937,0.47679552045617796,sitting
A05,020-000-032-221,0.711349836550653,27.05.2009 14:29:57:157,0.5330830925063303,0.6346241025510388,0.606539895779826,sitting
A05,010-000-030-096,0.7113513993099332,27.05.2009 14:29:57:183,0.5136645786298975,0.5811435765145765,0.47935691491664256,sitting
A05,010-000-024-033,0.7113545266911387,27.05.2009 14:29:57:240,0.48909726724027425,0.4254203948545874,0.48217609136962414,sitting
A05,020-000-032-221,0.7113560899160802,27.05.2009 14:29:57:267,0.5248781517242651,0.6257599908748421,0.6141177570833352,sitting
A05,010-000-030-096,0.711357653606683,27.05.2009 14:29:57:293,0.5227883410284725,0.5558037251186371,0.4932501067499675,sitting
A05,020-000-033-111,0.7113592168316245,27.05.2009 14:29:57:320,0.5081583628648518,0.6555701728103437,0.6969828882335742,sitting
A05,010-000-024-033,0.711360780056566,27.05.2009 14:29:57:347,0.4970091250558182,0.4233932216689797,0.4697073703561639,sitting
A05,020-000-032-221,0.7113623437471688,27.05.2009 14:29:57:373,0.5315509727646206,0.6186089119723778,0.6203521128879812,sitting
A05,010-000-030-096,0.7113639074377716,27.05.2009 14:29:57:400,0.5054134696780622,0.4839230095051263,0.47287328933841644,sitting
A05,010-000-024-033,0.7113670338876545,27.05.2009 14:29:57:457,0.49279470968855527,0.41781660299643864,0.4841300669947149,sitting
A05,020-000-032-221,0.7113685975782573,27.05.2009 14:29:57:483,0.5264300973181772,0.6231929738149667,0.6184400400658071,sitting
A05,010-000-030-096,0.7113701608031988,27.05.2009 14:29:57:510,0.505555607610485,0.48509393284078595,0.47891700674067617,sitting
A05,020-000-033-111,0.7113717240281403,27.05.2009 14:29:57:537,0.5005290826837857,0.654556106451087,0.6689438372663397,sitting
A05,010-000-024-033,0.7113732877187431,27.05.2009 14:29:57:563,0.4926480694709709,0.4096500450890509,0.49119067897775476,sitting
A05,020-000-032-221,0.7113748509436846,27.05.2009 14:29:57:590,0.5255753740246245,0.6213952356086073,0.6258705250338377,sitting
A05,010-000-030-096,0.7113764146342874,27.05.2009 14:29:57:617,0.5019785815434091,0.4857257586055492,0.47061541223359,sitting
A05,010-000-024-033,0.7113795410841703,27.05.2009 14:29:57:670,0.49610665384331587,0.4047877986648619,0.4965871230418786,sitting
A05,010-000-030-096,0.7113826684653759,27.05.2009 14:29:57:727,0.5053559668079294,0.4925202910724412,0.46684641841823393,sitting
A05,020-000-033-111,0.7113842312246561,27.05.2009 14:29:57:753,0.4946798638781474,0.6521594064819872,0.673725263565556,sitting
A05,010-000-024-033,0.7113857949152589,27.05.2009 14:29:57:780,0.5062129807377924,0.5206711207695502,0.5379821357843817,sitting
A05,020-000-032-221,0.7113873586058617,27.05.2009 14:29:57:807,0.5379586723989314,0.6106303425534472,0.6176008873367927,sitting
A05,010-000-030-096,0.7113889222964644,27.05.2009 14:29:57:833,0.5051010347840923,0.4835408222180164,0.46992283142198193,sitting
A05,010-000-024-033,0.7113920492120087,27.05.2009 14:29:57:887,0.5060369966791992,0.504454081782682,0.4510946538490652,sitting
A05,020-000-032-221,0.7113936129026115,27.05.2009 14:29:57:913,0.5401480072930305,0.6139006439258745,0.6082857029097711,sitting
A05,010-000-030-096,0.7113951756618917,27.05.2009 14:29:57:943,0.5051864597209722,0.48295342815752906,0.4675941105485714,sitting
A05,020-000-033-111,0.7113967393524945,27.05.2009 14:29:57:970,0.4950029620790786,0.6528426472182851,0.669607650004294,sitting
